at,v,ap,rh,0.1,0.2,0.3,0.4,0.5,0.6,s
12.21,41.67,1012.88,85.19,0,0,0,0,0,0,475.07
18.9,60.07,1016.02,71.38,0,0,0,0,0,0,451.5
12.99,41.93,1020.25,74.64,0,0,0,0,0,0,472.95
19.48,58.66,1013.32,73.16,0,0,0,0,0,0,454.4
22.86,60.08,1017.2,67.11,0,0,0,0,0,0,452.34
11.96,43.41,1017.42,79.44,0,0,0,0,0,0,469.34
18.48,58.59,1015.61,85.14,0,0,0,0,0,0,452.52
16.59,39.54,1007.97,70.58,0,0,0,0,0,0,464.19
27.43,64.96,999.72,67.94,0,0,0,0,0,0,431.21
14.13,40.75,1016.05,72.41,0,0,0,0,0,0,471.44
31.31,64.44,1014.24,51.08,0,0,0,0,0,0,438.14
23.86,59.21,1013.02,73.6,0,0,0,0,0,0,441.22
27.19,71.32,1008.97,88.43,0,0,0,0,0,0,437.92
15.55,39.63,1004.98,89.82,0,0,0,0,0,0,466.83
18.03,53.16,1013.06,82.03,0,0,0,0,0,0,458.04
17.74,49.69,1006.09,80.7,0,0,0,0,0,0,457.05
26.64,69.13,1010.6,79.23,0,0,0,0,0,0,430.41
32.36,73.91,1003.88,59.84,0,0,0,0,0,0,431.92
27.98,71.98,1005.58,81,0,0,0,0,0,0,428.44
22.55,70.79,1006.19,92.56,0,0,0,0,0,0,436.43
26.85,75.6,1017.43,74.55,0,0,0,0,0,0,433.48
24.39,63.77,1013.3,77.53,0,0,0,0,0,0,443.65
25.64,68.08,1011.06,71.06,0,0,0,0,0,0,431.77
10.36,43.67,1011.95,78.15,0,0,0,0,0,0,477.23
20.18,43.43,1011.31,65.11,0,0,0,0,0,0,450.09
26.8,58.84,1001.2,65.03,0,0,0,0,0,0,445.76
11.77,40,1021.08,85.08,0,0,0,0,0,0,475.49
24.63,63.9,1014.53,75.24,0,0,0,0,0,0,440.23
10.11,42.49,1010.22,82.11,0,0,0,0,0,0,483.56
20.72,68.61,1011.25,87.1,0,0,0,0,0,0,447.89
24.43,58.05,1011.88,71.39,0,0,0,0,0,0,445.68
21.53,59.8,1016.46,74.72,0,0,0,0,0,0,454.99
14.66,47.83,1006.15,91.98,0,0,0,0,0,0,461.46
13.24,54.3,1017.05,81.99,0,0,0,0,0,0,467.81
29.56,52.84,1006.09,42.17,0,0,0,0,0,0,436.46
13.61,42.34,1017.78,88.84,0,0,0,0,0,0,466.17
27.14,75.23,1011.47,63.14,0,0,0,0,0,0,439.33
10.84,40.27,1005.24,87.27,0,0,0,0,0,0,479.22
12.72,39.13,1008.36,92.59,0,0,0,0,0,0,467.28
23.72,70.47,1010.65,75.39,0,0,0,0,0,0,438.5
30.26,72.58,1007,65.51,0,0,0,0,0,0,425.71
8.58,38.38,1021.03,84.37,0,0,0,0,0,0,482.26
16.55,46.18,1009.97,96.54,0,0,0,0,0,0,455.8
25.86,76.2,1005.73,69.35,0,0,0,0,0,0,438.75
21.12,63.56,1014.16,81.42,0,0,0,0,0,0,445.9
18.27,65.94,1013.09,84.72,0,0,0,0,0,0,450.33
16.72,44.78,1007.75,56.79,0,0,0,0,0,0,453.39
24.66,69.94,1006.56,60.91,0,0,0,0,0,0,432.68
28.57,65.27,1013.27,51.11,0,0,0,0,0,0,440.51
23.63,63.57,1011.05,87.96,0,0,0,0,0,0,449.01
25.55,58.95,1017.12,51.84,0,0,0,0,0,0,442.3
23.68,49.02,1007.53,86.05,0,0,0,0,0,0,440.68
12.68,41.4,1021.59,78.57,0,0,0,0,0,0,466.64
12.91,42.07,1018.4,86.5,0,0,0,0,0,0,466.05
33.97,72.29,1008.98,44.32,0,0,0,0,0,0,432.33
10.72,45,1023.22,86.95,0,0,0,0,0,0,480.62
6.63,39.42,1024.81,72.58,0,0,0,0,0,0,482.02
13.48,39.85,1012.71,58.91,0,0,0,0,0,0,475.74
6.65,39.33,1011.29,92.85,0,0,0,0,0,0,490.41
30.08,73.42,1011.17,63.86,0,0,0,0,0,0,434.95
22.11,59.8,1016.86,70.14,0,0,0,0,0,0,450.62
25.65,69.45,1013.95,50.42,0,0,0,0,0,0,436.24
14.51,44.84,1023.23,82.33,0,0,0,0,0,0,465.09
27.11,48.6,1002.78,53.39,0,0,0,0,0,0,439.4
30.96,71.77,1006.26,52.76,0,0,0,0,0,0,425.66
11.22,40.22,1011.01,81.67,0,0,0,0,0,0,476.7
24.62,72.24,1011.39,83.94,0,0,0,0,0,0,432.13
31.13,64.05,1011.51,61.27,0,0,0,0,0,0,439.24
20.65,57.5,1016.04,87.45,0,0,0,0,0,0,448.22
23.89,65.18,1012.46,78.29,0,0,0,0,0,0,438.97
21.48,61.27,1019.29,61.43,0,0,0,0,0,0,450.88
21.93,57.17,1009.81,81.15,0,0,0,0,0,0,448.75
14.54,41.16,1000,81.34,0,0,0,0,0,0,463.9
16.27,44.21,1020.56,82.22,0,0,0,0,0,0,462.11
22.76,49.02,1007.5,88.56,0,0,0,0,0,0,442.84
32.77,72.86,1003.6,52.87,0,0,0,0,0,0,433.84
16.5,49.39,1018.35,93.42,0,0,0,0,0,0,462.48
26.29,68.24,1010.71,76.95,0,0,0,0,0,0,429.71
23.73,63.94,1010.7,87.1,0,0,0,0,0,0,441.78
29.25,78.87,1012.05,84.28,0,0,0,0,0,0,430.49
18.96,44.58,1016.66,71.95,0,0,0,0,0,0,461.96
22.92,58.62,1016.37,71.38,0,0,0,0,0,0,447.48
30.13,68.94,1005.88,40.71,0,0,0,0,0,0,441.78
10.34,37.5,1010.35,95.56,0,0,0,0,0,0,474.08
11.92,41.2,1016.99,81.24,0,0,0,0,0,0,476
18.45,42.44,1013.45,63.52,0,0,0,0,0,0,459.79
7.2,40.35,1011.83,95.59,0,0,0,0,0,0,484.9
28.11,77.95,1009.38,72.81,0,0,0,0,0,0,432.98
23.81,46.93,1013.19,54.82,0,0,0,0,0,0,449.58
15.21,50.88,1014.24,100.11,0,0,0,0,0,0,460.56
14.24,44.84,1023.6,94.06,0,0,0,0,0,0,466.67
30.28,79.74,1006.96,70.21,0,0,0,0,0,0,433.45
25.21,60.37,1006.01,73.14,0,0,0,0,0,0,436.23
22.1,68.12,1012.71,79.77,0,0,0,0,0,0,440.08
23.79,48.06,1012.92,60.03,0,0,0,0,0,0,447.59
6.67,39.33,1011.07,91.96,0,0,0,0,0,0,490.03
29.41,59.27,1011.36,52.37,0,0,0,0,0,0,441.99
17.76,40.55,1002.82,73.77,0,0,0,0,0,0,461.8
12.54,43.69,1017.26,83.59,0,0,0,0,0,0,470.04
18.89,66.86,1012.38,71.96,0,0,0,0,0,0,454.02
17.68,44.92,1024.55,69.7,0,0,0,0,0,0,458.12
25.34,64.27,1013.38,66.02,0,0,0,0,0,0,443.94
16.86,39.63,1004.47,83.5,0,0,0,0,0,0,466.68
12.08,40.24,1016.63,92.32,0,0,0,0,0,0,474.07
25.52,61.25,1012.84,75.98,0,0,0,0,0,0,435.48
9.28,41.38,1021.96,72.22,0,0,0,0,0,0,486.18
13.51,43.22,1009.63,75.02,0,0,0,0,0,0,465.89
11.87,41.58,1017.29,90.3,0,0,0,0,0,0,464.77
11.77,40.71,1024.55,72.49,0,0,0,0,0,0,477.94
27.64,75.6,1017.35,54.78,0,0,0,0,0,0,441.04
17.78,52.08,1006.9,100.09,0,0,0,0,0,0,453.31
17.7,38.52,1020.15,69.8,0,0,0,0,0,0,455.5
13.86,41.58,1020.69,70.74,0,0,0,0,0,0,461.56
13.08,41.74,1020.75,64.44,0,0,0,0,0,0,474.81
8.82,34.69,1026.81,82.54,0,0,0,0,0,0,481.44
13.11,42.99,1007.6,97,0,0,0,0,0,0,472.84
10.74,41.46,1016.76,84.59,0,0,0,0,0,0,479.94
10.42,43.79,1016.22,90.75,0,0,0,0,0,0,474.79
8.47,40.46,1019.87,78.19,0,0,0,0,0,0,475.06
32.89,66.44,1009.94,60.55,0,0,0,0,0,0,431.54
7.05,40.69,1020.53,89.67,0,0,0,0,0,0,476.75
19.04,68.28,1004.52,86.16,0,0,0,0,0,0,444.54
11.12,41.54,1020.13,75.07,0,0,0,0,0,0,477.69
9.41,39.61,1016.14,78.38,0,0,0,0,0,0,477.34
19.17,52.9,1016.56,65.23,0,0,0,0,0,0,458.59
21.16,45.38,1014.65,73.06,0,0,0,0,0,0,458.63
19.66,59.87,1018.75,87.6,0,0,0,0,0,0,446.28
17.19,43.14,1014.34,68.62,0,0,0,0,0,0,464.72
6.22,39.85,1012.05,86.88,0,0,0,0,0,0,443.73
9.15,39.61,1018.11,75.29,0,0,0,0,0,0,474.88
21.18,44.57,1007.27,73.67,0,0,0,0,0,0,449.93
25.06,78.92,1010.74,90.7,0,0,0,0,0,0,434.55
20.76,44.58,1017.09,57.47,0,0,0,0,0,0,462.01
18.91,45.01,1012.9,59.81,0,0,0,0,0,0,456.12
28.69,58.33,1013.67,34.1,0,0,0,0,0,0,448.54
24.23,49.3,1003.61,74.44,0,0,0,0,0,0,440.65
23.62,56.85,1011.11,64.44,0,0,0,0,0,0,442.96
22.89,62.39,1007.84,88.16,0,0,0,0,0,0,448.13
30.33,70.36,1006.72,70.31,0,0,0,0,0,0,438.47
31.59,43.5,1005.12,43.5,0,0,0,0,0,0,429.96
22.69,48.14,1013.7,62.05,0,0,0,0,0,0,448.52
8.99,36.66,1028.11,71.98,0,0,0,0,0,0,481.03
11.48,44.58,1016.43,80.15,0,0,0,0,0,0,478.53
13.02,40.1,1014.43,87.32,0,0,0,0,0,0,474.97
31.38,70.83,1010.35,47.28,0,0,0,0,0,0,431.33
32.57,65.74,1011.03,46.27,0,0,0,0,0,0,440.56
29.14,75.23,1010.15,54.87,0,0,0,0,0,0,434.82
24.98,71.98,1006.59,90.61,0,0,0,0,0,0,432.06
13.77,43.13,1016.63,62.13,0,0,0,0,0,0,468.45
21.69,57.17,1011.75,82.63,0,0,0,0,0,0,446.61
25.88,61.47,1007.93,68.71,0,0,0,0,0,0,445.65
16.51,41.79,1007.1,74.03,0,0,0,0,0,0,457.74
20.79,50.66,1013.39,77.93,0,0,0,0,0,0,454.78
9.18,42.44,1014.52,98.04,0,0,0,0,0,0,480.49
26.51,67.25,1017.85,64.17,0,0,0,0,0,0,435.52
31.54,72.58,1007.61,65.57,0,0,0,0,0,0,427.31
28.37,71.64,1007.39,71.06,0,0,0,0,0,0,434.91
10.39,40.22,1009.77,83.27,0,0,0,0,0,0,478.58
14.58,42.99,1007.55,93.56,0,0,0,0,0,0,468.43
21.69,44.57,1005.84,71.53,0,0,0,0,0,0,447.88
31,77.95,1010.14,65.97,0,0,0,0,0,0,431.62
17.86,45,1023.25,53.48,0,0,0,0,0,0,465.78
14.59,42.44,1012.7,83.92,0,0,0,0,0,0,470.86
17.47,43.56,1014.15,54.71,0,0,0,0,0,0,460.87
13.61,42.34,1017.93,91.61,0,0,0,0,0,0,463.89
11.26,44.92,1023.63,88.99,0,0,0,0,0,0,474.69
15.68,43.7,1015.09,58.96,0,0,0,0,0,0,470.29
11.87,40.67,1011.43,62.92,0,0,0,0,0,0,479.18
25.1,71.77,1004.34,82.8,0,0,0,0,0,0,429.7
26.03,59.07,1007.3,82.52,0,0,0,0,0,0,440.6
15.21,52.75,1024.32,61.11,0,0,0,0,0,0,458.84
26.55,73.67,1005.74,79.41,0,0,0,0,0,0,433.44
5.21,43.65,1017.64,78.62,0,0,0,0,0,0,486.08
31.39,69.59,1008.28,62.86,0,0,0,0,0,0,435.76
24.27,74.99,1007.73,82.49,0,0,0,0,0,0,438.26
19.21,58.49,1011.7,91.29,0,0,0,0,0,0,452.82
26.1,66.25,1009.25,84.52,0,0,0,0,0,0,441.53
12.84,39.54,1011.47,89.86,0,0,0,0,0,0,468.22
22.7,59.92,1011.05,90.84,0,0,0,0,0,0,436.7
11.02,40,1015.75,74.83,0,0,0,0,0,0,468.09
28.4,59.27,1012.03,59.75,0,0,0,0,0,0,441.64
14.78,41.17,1016.42,67.42,0,0,0,0,0,0,469.69
23.81,57.5,1015.53,70.66,0,0,0,0,0,0,448.72
26.43,58.41,1013.57,64.67,0,0,0,0,0,0,444.74
9.88,39.66,1017.81,76.05,0,0,0,0,0,0,480.05
19.11,50.16,1010.88,100.09,0,0,0,0,0,0,450.38
14.45,43.71,1025.26,84.23,0,0,0,0,0,0,463.6
18.83,63.91,1010.8,96.18,0,0,0,0,0,0,448.15
24.6,63.94,1012.87,80.28,0,0,0,0,0,0,439.63
30.57,69.71,1008.94,59.99,0,0,0,0,0,0,439.38
23.29,68.51,1013.19,77.81,0,0,0,0,0,0,441.17
25.94,60.75,1007.22,64.76,0,0,0,0,0,0,439.46
26.71,77.95,1012.13,77.5,0,0,0,0,0,0,433.47
29.58,66.51,1015.57,32.95,0,0,0,0,0,0,435.47
11.56,40.71,1015.85,76.08,0,0,0,0,0,0,469.17
18.36,53.16,1013.14,79.89,0,0,0,0,0,0,457.94
14.2,42.86,1031.96,69.59,0,0,0,0,0,0,468.63
24.26,47.93,1003.87,70.44,0,0,0,0,0,0,439.16
18.11,52.08,1002.51,100.09,0,0,0,0,0,0,449.99
22.34,52.84,1004.05,73.96,0,0,0,0,0,0,449.06
22.45,41.54,1012.69,70.89,0,0,0,0,0,0,460.07
26.82,64.96,999.72,63.55,0,0,0,0,0,0,427.51
22.83,58.62,1017.82,69.76,0,0,0,0,0,0,450.96
15.12,39.16,1006.55,76.99,0,0,0,0,0,0,463.78
31.16,64.96,1001.71,44.85,0,0,0,0,0,0,425.82
31.7,69.13,1000.29,46.27,0,0,0,0,0,0,427.95
26.82,69.23,1013.28,50.86,0,0,0,0,0,0,436.36
21.08,70.32,1011.39,88.79,0,0,0,0,0,0,440.59
26.77,68.08,1010.83,63.48,0,0,0,0,0,0,432.91
32.51,73.56,1007.06,59.6,0,0,0,0,0,0,435.23
31.93,70.4,1005.27,73.71,0,0,0,0,0,0,432.29
26.55,69.45,1013.88,55.39,0,0,0,0,0,0,435.64
19.31,67.71,1005.31,77.15,0,0,0,0,0,0,446.23
13.34,40.8,1026.56,64.85,0,0,0,0,0,0,474.47
21.14,67.71,1006.38,56.78,0,0,0,0,0,0,445.12
31.63,68.3,1014.8,42.02,0,0,0,0,0,0,426.86
8.9,40.77,1011.67,90.26,0,0,0,0,0,0,479.18
7.11,39.9,1008.82,87.76,0,0,0,0,0,0,484.21
17.81,37.2,1011.98,67.27,0,0,0,0,0,0,470.97
9.15,40.11,1023.82,75.4,0,0,0,0,0,0,475.01
28.9,71.94,1007.29,64.77,0,0,0,0,0,0,427.41
21,70.02,1010.22,95.11,0,0,0,0,0,0,447.29
14.02,42.86,1030.86,68.36,0,0,0,0,0,0,467.29
21.81,60.27,1015.93,91.38,0,0,0,0,0,0,441.85
30.53,73.21,1000.37,74.17,0,0,0,0,0,0,430.2
10.97,40.6,1015,87.59,0,0,0,0,0,0,478.69
22.99,60.77,1017.97,78.47,0,0,0,0,0,0,447.62
29.67,66.51,1015.6,34.1,0,0,0,0,0,0,434.8
10.27,41.44,1017.04,77.09,0,0,0,0,0,0,479.3
9.68,39.96,1026.09,99.28,0,0,0,0,0,0,470.22
4.96,45.87,1007.32,98.78,0,0,0,0,0,0,481.88
16.57,41.79,1005.82,72.25,0,0,0,0,0,0,452.84
27.69,69.98,1008.52,60.93,0,0,0,0,0,0,433.47
17.03,47.83,1004.94,79.68,0,0,0,0,0,0,460.43
3.99,39.64,1011.53,83.58,0,0,0,0,0,0,492.06
11.6,40.27,1008.55,72.12,0,0,0,0,0,0,473.89
5.64,40.62,1015.76,85.98,0,0,0,0,0,0,483.17
8.39,36.24,1013.39,89.13,0,0,0,0,0,0,480.69
28.85,58.33,1013.78,41.39,0,0,0,0,0,0,444
24.2,60.95,1014.82,59.42,0,0,0,0,0,0,448.43
7.45,43.13,1019.31,86.32,0,0,0,0,0,0,485.6
25.31,61.5,1009.31,63.31,0,0,0,0,0,0,437.03
24.05,64.69,1006.63,69.2,0,0,0,0,0,0,438.36
12.66,41.2,1015.88,89.12,0,0,0,0,0,0,466.49
13,39.28,1016.7,81.94,0,0,0,0,0,0,473.6
24.87,65.75,1006.45,65.75,0,0,0,0,0,0,435.6
9.61,39.04,1023.45,75.66,0,0,0,0,0,0,483.86
10.75,45,1023.68,89.37,0,0,0,0,0,0,481.96
18.19,43.96,1011.87,79.68,0,0,0,0,0,0,464.58
25.44,69.59,1008.22,80.73,0,0,0,0,0,0,433.97
26.1,44.57,1007.47,55.15,0,0,0,0,0,0,446.49
27.32,66.54,1004.95,72.58,0,0,0,0,0,0,431.33
12.08,40.75,1015.84,86.9,0,0,0,0,0,0,476.84
15.07,39.3,1019,63.62,0,0,0,0,0,0,464.7
20.63,43.77,1010.71,62.34,0,0,0,0,0,0,448.25
23.74,49.5,1013.2,49.51,0,0,0,0,0,0,463.4
14.85,43.13,1016.02,55.29,0,0,0,0,0,0,470.37
21.92,48.14,1013.44,67.8,0,0,0,0,0,0,449.65
24.43,58.95,1017.18,57.73,0,0,0,0,0,0,441.4
10.04,39.13,1011.26,88.91,0,0,0,0,0,0,474.61
18.31,52.9,1015.99,66.14,0,0,0,0,0,0,459.61
29.85,71.58,1010.04,58.66,0,0,0,0,0,0,432.26
21.88,59.39,1015.58,87.19,0,0,0,0,0,0,442.92
13.35,39.58,1012.41,83.45,0,0,0,0,0,0,465.85
26.94,66.48,1005.46,60.62,0,0,0,0,0,0,440.12
16.33,42.44,1013.98,84.9,0,0,0,0,0,0,462.44
25.32,54.5,1015.5,68.17,0,0,0,0,0,0,451.52
30.3,73.67,1005.57,58.74,0,0,0,0,0,0,431.57
28.42,73.4,1011.39,62.72,0,0,0,0,0,0,438.25
15.91,38.62,1016.2,63.63,0,0,0,0,0,0,462.25
16.19,36.99,1007.37,92.4,0,0,0,0,0,0,462.94
10.15,41.17,1019.38,82.3,0,0,0,0,0,0,480.71
11.82,42.86,1014.12,88.28,0,0,0,0,0,0,476.7
8.66,36.25,1028.22,86.96,0,0,0,0,0,0,479.66
5.33,39.33,1009.61,94.97,0,0,0,0,0,0,491.17
22.54,61.27,1019.12,54.02,0,0,0,0,0,0,450.01
22.01,60.84,1017.55,83.82,0,0,0,0,0,0,441.9
27.37,65.06,1013.09,50.92,0,0,0,0,0,0,440.5
28.29,68.67,1005.46,69.22,0,0,0,0,0,0,436.4
15.34,41.96,1012.08,100.12,0,0,0,0,0,0,468.33
20.61,44.63,1008.54,77.54,0,0,0,0,0,0,456.68
12.52,41.44,1016.08,68.94,0,0,0,0,0,0,477.18
14.46,53.82,1016.55,68.11,0,0,0,0,0,0,462.6
19.68,44.34,1019.49,49.5,0,0,0,0,0,0,468.27
15.74,43.34,1013.38,81.45,0,0,0,0,0,0,463.24
12,39.35,1015.48,82.51,0,0,0,0,0,0,476.64
10.03,42.18,1017.3,85.99,0,0,0,0,0,0,475.74
14.29,37.85,1009.98,92.81,0,0,0,0,0,0,468.63
24.51,51.86,1014.64,67.57,0,0,0,0,0,0,446.74
17.7,49.21,1015.16,67.91,0,0,0,0,0,0,455.97
28.59,80.18,1011.36,89.18,0,0,0,0,0,0,431.55
14.02,43.34,1016.06,85.8,0,0,0,0,0,0,466.38
16.68,43.14,1018.39,76.48,0,0,0,0,0,0,459.83
12.81,45.51,1015.46,79.97,0,0,0,0,0,0,469.27
6.25,40.07,1020.19,65.24,0,0,0,0,0,0,494.39
9.41,43.5,1021,88.74,0,0,0,0,0,0,473.84
19.47,43.43,1011.66,69.93,0,0,0,0,0,0,451.38
12.38,41.62,1012.37,84.15,0,0,0,0,0,0,461.07
23.14,63.94,1017.49,53.19,0,0,0,0,0,0,446.57
9.63,41.14,1027.99,87.89,0,0,0,0,0,0,469.73
13.67,38.53,1009.3,81.85,0,0,0,0,0,0,470.39
12.27,41.17,1019.39,52.18,0,0,0,0,0,0,473.84
14.46,45.87,1008.26,89.44,0,0,0,0,0,0,458.69
14.57,42.18,1015.13,74.89,0,0,0,0,0,0,465.75
9.87,41.82,1033.04,68.57,0,0,0,0,0,0,475.58
29.23,74.22,1008.49,57.88,0,0,0,0,0,0,428.9
10.24,41.17,1019.73,82.04,0,0,0,0,0,0,479.78
33.3,68.14,1003.02,53.43,0,0,0,0,0,0,426.88
29.05,64.84,1011.1,51.39,0,0,0,0,0,0,442.58
12.63,48.04,1013,100.13,0,0,0,0,0,0,464.6
25.97,69.34,1009.43,88.11,0,0,0,0,0,0,435.02
6.86,41.38,1021.35,90.78,0,0,0,0,0,0,487.49
18.28,41.1,1002,65.69,0,0,0,0,0,0,460.03
15.33,42.28,1008.19,66.15,0,0,0,0,0,0,465.2
10.33,40,1021.35,90.84,0,0,0,0,0,0,479.32
8.31,40.46,1020.07,78.18,0,0,0,0,0,0,476.72
25.16,54.2,1012.69,58.02,0,0,0,0,0,0,441.99
14.85,45.01,1013.12,85.53,0,0,0,0,0,0,460.19
15.48,53.82,1016.1,64.77,0,0,0,0,0,0,462.69
23.37,65.46,1016.25,48.64,0,0,0,0,0,0,447.07
22.88,50.23,1016.11,63.77,0,0,0,0,0,0,458.08
25.32,63.77,1014.55,74.69,0,0,0,0,0,0,441.5
24.44,59.21,1017.36,61.45,0,0,0,0,0,0,445.82
30.17,64.79,1017.06,43.81,0,0,0,0,0,0,439.75
14.84,41.23,995.02,88,0,0,0,0,0,0,464.85
27.96,49.16,1004.8,35.64,0,0,0,0,0,0,442.49
18.67,44.06,1017.13,77.18,0,0,0,0,0,0,454.51
22.56,66.48,1003.82,77.46,0,0,0,0,0,0,437.73
24.91,58.69,1008.22,82.81,0,0,0,0,0,0,435.96
26.11,70.36,1007.64,70.12,0,0,0,0,0,0,445.37
19.95,58.46,1017.45,89.46,0,0,0,0,0,0,447.1
32.63,69.89,1013.85,41.66,0,0,0,0,0,0,425.72
14.21,39.16,1016.5,85.09,0,0,0,0,0,0,473.87
28.18,60.07,1016.34,49.13,0,0,0,0,0,0,441.61
6.67,39.37,1020.31,73.56,0,0,0,0,0,0,488.13
13.27,52.75,1025.86,65.12,0,0,0,0,0,0,464.82
10.37,37.83,1006.5,90.99,0,0,0,0,0,0,470.66
26.11,52.36,1013.9,59.62,0,0,0,0,0,0,453.76
18.68,53.29,1018.16,75.01,0,0,0,0,0,0,459.89
12.12,41.17,1017.68,78.72,0,0,0,0,0,0,470.67
12.07,38.25,1012.67,81.66,0,0,0,0,0,0,470.36
7.54,40.72,1023.82,85.15,0,0,0,0,0,0,485.92
13.61,38.47,1015.1,54.98,0,0,0,0,0,0,466.51
13.61,41.74,1021.66,62.83,0,0,0,0,0,0,471.79
12.25,44.58,1016.47,81.15,0,0,0,0,0,0,475.24
26.1,74.16,1009.42,85.4,0,0,0,0,0,0,437.18
26.09,60.23,1010.74,60.88,0,0,0,0,0,0,445.88
32.14,68.31,1010.48,42.15,0,0,0,0,0,0,436.15
21.55,44.57,1006.03,71.54,0,0,0,0,0,0,446.84
5.74,40.62,1016.31,84.91,0,0,0,0,0,0,481.15
31.41,74.16,1008.65,68.5,0,0,0,0,0,0,430.37
34.97,73.56,1006.57,44.69,0,0,0,0,0,0,435.15
12.32,41.26,1022.42,79.74,0,0,0,0,0,0,470.27
31.32,71.29,1008.37,50.07,0,0,0,0,0,0,430.46
27.97,58.84,1002.25,57.88,0,0,0,0,0,0,446.11
26.23,70.72,1009.73,73.44,0,0,0,0,0,0,445.28
24.8,61.02,1009.86,71.75,0,0,0,0,0,0,438.96
28.35,71.14,1010.65,60.38,0,0,0,0,0,0,429.21
29.84,74.87,1009.64,61.39,0,0,0,0,0,0,435.05
30.95,71.58,1009.95,50.02,0,0,0,0,0,0,430.47
13.38,40.12,1013.92,96.96,0,0,0,0,0,0,468.15
28.54,69.59,1008.84,78.62,0,0,0,0,0,0,433.3
28.52,57.82,1004.81,57.82,0,0,0,0,0,0,435.4
28.62,59.14,1016.36,53.1,0,0,0,0,0,0,436.09
16.78,41.35,1000.23,70.52,0,0,0,0,0,0,459.64
10.08,43.14,1010.67,85.9,0,0,0,0,0,0,478.73
13.07,43.13,1016.93,70.02,0,0,0,0,0,0,471.47
17.99,43.79,1016.13,75.63,0,0,0,0,0,0,462.4
15.46,44.6,1017.7,68.2,0,0,0,0,0,0,459.62
27.11,66.49,1013.71,39.28,0,0,0,0,0,0,435.79
22.6,69.84,1006.37,79.59,0,0,0,0,0,0,435.13
32.09,72.86,1003.47,54.59,0,0,0,0,0,0,434.78
20.03,47.45,1009.04,77.56,0,0,0,0,0,0,450.6
22.63,70.47,1008,82.27,0,0,0,0,0,0,441.92
27.06,70.47,1007,72.37,0,0,0,0,0,0,430.82
14.24,45.01,1013.54,88.68,0,0,0,0,0,0,461.64
25.79,59.43,1008.61,64.3,0,0,0,0,0,0,435.51
8.62,39.54,1011.64,82.86,0,0,0,0,0,0,483.03
30.34,75.08,1005.32,52.97,0,0,0,0,0,0,437.26
23.55,62.96,1020.16,70.16,0,0,0,0,0,0,447.65
26.21,65.12,1016.06,44.31,0,0,0,0,0,0,444.44
12.89,48.14,1017.48,83.95,0,0,0,0,0,0,463.77
25.68,58.41,1013.71,70.61,0,0,0,0,0,0,440.78
18.85,48.06,1012.52,67.88,0,0,0,0,0,0,451.77
11.49,35.76,1019.08,60.04,0,0,0,0,0,0,472.45
13.6,42.86,1013.37,87.52,0,0,0,0,0,0,472.27
22.56,60.29,1018.19,67.53,0,0,0,0,0,0,447.15
26.43,77.17,1008.67,92.59,0,0,0,0,0,0,431.26
12.2,44.77,1018.64,76.1,0,0,0,0,0,0,469.41
30.17,75.08,1005.17,55.89,0,0,0,0,0,0,438.89
21.55,60.27,1017.42,92.59,0,0,0,0,0,0,443.93
23.48,72.99,1009.61,88.16,0,0,0,0,0,0,437.1
21.19,52.3,1008.24,79.19,0,0,0,0,0,0,447.06
13.61,42.34,1017.57,91.35,0,0,0,0,0,0,465.65
9.82,36.18,1019.18,65.8,0,0,0,0,0,0,475.21
8.02,39.04,1018.49,68.07,0,0,0,0,0,0,479.53
11.2,41.54,1019.94,67.18,0,0,0,0,0,0,479.03
29.21,72.25,1012.72,71.85,0,0,0,0,0,0,434.64
22.21,48.14,1015.08,66.8,0,0,0,0,0,0,448.33
11.34,43.67,1011.54,87.95,0,0,0,0,0,0,472.77
19.13,50.78,1008.51,87.54,0,0,0,0,0,0,447.03
15.19,42.03,1017.38,71.66,0,0,0,0,0,0,462.64
27.49,71.94,1006.62,73.35,0,0,0,0,0,0,435.29
16.57,43.7,1015.67,71.95,0,0,0,0,0,0,465.78
9.38,43.7,1015.45,90.47,0,0,0,0,0,0,481.52
6.43,36.08,1022.73,85.03,0,0,0,0,0,0,486.39
11.86,40.27,1008.06,72.91,0,0,0,0,0,0,474.57
10.42,41.46,1021.04,89.16,0,0,0,0,0,0,479.24
29.85,68.24,1007.01,30.99,0,0,0,0,0,0,433.43
23.1,59.43,1007.36,85.96,0,0,0,0,0,0,440.64
22.25,60.77,1017.8,82.19,0,0,0,0,0,0,444.05
11.43,44.78,1013.43,82.45,0,0,0,0,0,0,471.09
18.06,50.16,1009.52,100.09,0,0,0,0,0,0,450.53
30.52,70.4,1003.9,64.33,0,0,0,0,0,0,438.29
16.58,45.87,1009.66,97.59,0,0,0,0,0,0,457.8
29.72,68.24,1009.92,66.42,0,0,0,0,0,0,426.54
25.6,73.67,1005.78,84.82,0,0,0,0,0,0,433.25
22.18,65.46,1016.74,54.02,0,0,0,0,0,0,447.92
17.89,44.78,1010.03,53.78,0,0,0,0,0,0,457.74
26.56,56.57,1013.73,63.9,0,0,0,0,0,0,442.74
29.6,69.82,1010.49,61.66,0,0,0,0,0,0,438.47
10.96,41.93,1019.28,87.38,0,0,0,0,0,0,473.28
19.78,54.42,1011.74,89.34,0,0,0,0,0,0,456.84
25.79,75.6,1017.46,75.63,0,0,0,0,0,0,434.65
